text
 インドネシアの人口ピラミッド、どうしてこうなったのか自分の年齢を気にしない文化なのか https://pic.twitter.com/yPcvUCkpD2
" アンドロメダ銀河。山の端から昇りポツンっと存在するようすは、なんとも不思議な感じです。たかだか数百m〜数km先の山並みと、21,756,800,900,000,000,000km離れた銀河が、一緒に見えているのです。(°_°) https://pic.twitter.com/MJHVdQoabd"
"データセット発見しました！Datasets for ""The Elements of Statistical Learning""http://statweb.stanford.edu/~tibs/ElemStatearn/data.html…#カステラ本"
@ibaibabaibai ですね、それぞれ二乗と絶対値で対応していますね！
リッジ回帰はパラメーターの事前分布が正規分布とみなせるんですね、なるほど。確か、Lassoはパラメータのー事前分布をラプラス分布とすると見た気がしますね。#カステラ本
カステラ本とカステラ(*´ω｀*) https://pic.twitter.com/YeimUfc3dg
 ＤＳ４の特集テーマは「地理情報処理」　岩波ＤＳだと「空間統計」になりそうなところを，あえて攻めてみました．
 今朝の朝日新聞。すばらしくいい記事なのに業界人が誰も言及しないのでわたしが取りあげます。AKBなんてどうでもいいからYahooニュースで。IT業界のモラルが急上昇するから。 https://pic.twitter.com/YajkQOb2AE
 能面後ろに付けてから煽られなくなりました！！！オススメです！！！！ https://pic.twitter.com/tf2NoCpSjb
岩波データサイエンスvol.3 ゲット！ https://pic.twitter.com/i2aVcxLfsp
" 士郎正宗のコミック「攻殻機動隊」に基づく、ルパート・サンダース監督、スカーレット・ヨハンソン主演の新作""Ghost In The Shell""の撮影現場からの写真が公開されたようだ。 https://pic.twitter.com/8DRM1I4UuW (Blastr)"
 “ベイジアンの世界観 -強いベイズ主義が持つ将来性のない野望- - Togetterまとめ” http://htn.to/dTFXJF
 フラクタルの音楽を作る過程で誤った関数指定をしたところ、Autechreみたいなバッキバキな音声が出力されて気に入りました。意外に興味深い関数の挙動でしたが、再現するのに2日かかりました…。 https://pic.twitter.com/SXBCqu2rGI
 よろしくおねがいいたします。 https://twitter.com/NADiff_modern/tatus/740444477853143041…
 【池永康晟　版画展】6月7日～6月30日まで店内2Fにて「池永康晟　版画展」を開催中！新作木版画、アーカイバル版画、ポストカードなどを展示販売しております。魅惑的な女性美をご堪能下さい！http://www.nadiff.com/fair_event/MD_kenagayasunari.html… https://pic.twitter.com/OZpiYzxyJq
@gennei 記事を見てくれてありがとうございます。そして失礼いたしました・・・(´・ω・｀) GitHubにコードをアップしましたのでこちらで確認いただければと思います。よろしくお願いします！  https://github.com/matsuken92/Qiia_Contents/blob/master/MLlib_recommendation/Spark_MLlib-recommendation.ipynb…
 きのうの発表ファイルをアップロードしました。 #TokyoStanhttp://www.slideshare.net/hirokito/dealig-with-latent-discrete-parameters-in-stan…
 ソースコードを大幅に改善しました。→StanとRでレプリカ交換MCMC（parallel tempering） を実行する - StatModeling Memorandum http://statmodeling.hatenablog.com/entry/stan-parllel-tempering…
@qusumi
