text
リーダーの想いが。。。 http://mainichi.jp/tokio/
情報漏えいといっても、最終的な対応は結局「これだけあなたの情報が漏れた。すまん」ってだけかと思うと「漏れたら謝ればいい」という会社がいてもおかしくないと思う。
JSフレームワークはわかりやすさが重要だと思う。フロントエンドはサーバーサイド、デザイナー、複数の立場の人が関わる交差点になるので、ここの見通しが良くないとどれだけ高機能でもプロジェクトがうまく回らない。そういう意味で、学習コストが低くて実行に手間がかからないものを推している。
Vue.js、Reactのコンポーネント指向は好きだけどJSXはさすがにキモイ、という方に向いていると思う。1.xにもなったし、JSフレームワークの中ではお勧めできる。
回帰分析も深層学習である、と。 https://twitter.com/n_hidekey/stats/743775237007781888…
Vue.js 1.x系に合わせて全面的に書き直した。Vue.jsから手軽に始めるJavaScriptフレームワーク by @icoxfog417 on @Qiita http://qiita.com/icoxfog417/ites/49f7301be502bc2ad897…
俺も富豪コンピューティングしたい https://twitter.com/andrewyng/stats/744210696049614849…
 高次元連続状態空間で強化学習を行う際の効率的な行動探索法に関する提案。新しい状態の情報利得をパラメータθに関するKL距離で表して報酬として利用。その変分下限を最大化するように Bayesian neutral networkを学習。http://arxiv.org/abs/1605.09674
週末の論文消化を完了した。英語がもうあたまにはいってこん。
シナリオライターをRNN(LSTM)で作成して、そこから生まれたシナリオを映画化した話Movie written by algorithm turns out to be hilarious and intense http://arstechnica.com/the-multiverse2016/06/an-ai-wrote-this-movie-and-its-strangely-moving/…
昨日ディスカッションをしていて気づいたのだが、おそらく近いうちにAI技術を利用した詐欺事件などが出てくる気がする(RNN対話xTwillioで全自動振り込め詐欺とか)。3Dプリンタが犯罪事件で危険視されてしまったように、AI技術についてもそうした事例の出現への対策が必要と思う。
人工知能とレタス：食糧危機から人類を救うのはAIかもしれない｜WIRED.jp http://wired.jp/2016/06/16/futre-humanitys-food-supply/…
 とてもよい。なかなか教科書では聞かないビジネス応用や、ライブラリの位置づけなんかが参考になる / “「人工知能」をあなたのビジネスで活用するには” http://htn.to/yqdxx6
学習過程を学習するという二人羽織的な手法。最適化アルゴリズムを「学習のさせ方問題」に変換することで、より汎用的な問題を扱えるようにする試み。https://arxiv.org/pdf/1606.044741.pdf… https://pic.twitter.com/7bzmqnJS0J
ぼかぁJavaをC言語ライクな記述というのに目眩がするんだな https://twitter.com/kawasima/statu/743724006163943424…
これが元か。C++を「適当に組んでもそれなりに動いてしまう」と評した方には東京湾に沈んでいただくしかないが、これが現状だと職場で成長するどころか意気消沈させてしまう気がする「2016 年おすすめプログラミング言語」ランキング発表！http://recruit-tech.co.jp/news/images/2060617_PressRelease.pdf…
コメント含めこのアンケート結果が純粋なランダムサンプリングから得られた結果だとしたら、日本の「ITエンジニア」がどういうレベルなのかを表す危機的な結果だと思う。半分は老害で出来てますでもおかしくない
" ITエンジニア2,505名に対して実施して、触ったことのある言語が0種の人が15%居るんだけど何が起きてるんだ…全員モデル駆動開発とか形式仕様記述言語でも使って（ソースコード自動生成して）いたのかな？ / “リクルートテクノロジ…” http://htn.to/zRoPuJ"
" (つд⊂)ｺﾞｼｺﾞｼ…(；ﾟДﾟ)…！？ / 1位 Java Android, iPhone の開発で使用されるため（35歳 男性）/  リクルートテクノロジーズ、「2016年おすすめプログラミング言語」ランキングを発表 http://codezine.jp/article/detail9499…"
http://VB.NETは好きな言語だが、この結果はないと思う。あとJavaでiPhoneの開発は無理だと思うが。 https://twitter.com/yuroyoro/statu/743826255670181888…
 メンター最高やん　2018 SUMMER INTERNSHIP for ENGINEER - エムスリー株式会社 https://jobs.m3.com/engineer/2018/
岐阜から帰還して思うことトウキョウ、ヒトオオスギ。モウ10ジ、ミンナネロ
 ASIAN KUNG-FU GENERATION、『NARUTO』OP“ブラッドサーキュレーター”MV解禁！ - 邦楽ニュース http://ro69.jp/news/detail/14601?rtw… https://pic.twitter.com/WTE5NLGnEN
「人工知能」をあなたのビジネスで活用するにはhttp://www.slideshare.net/takahirokubo772/ss-63166784…
 「最近の若い人ってなんでそこまで転職とか自然に考えてるの」って上長の疑問に対して「リーマン以降に就活した人って内定切りやエグすぎる不採用通知とか受けまくった人ばかりだから、企業は基本的に従業員をいつでも裏切るものだって無意識のうちに認識してるのでは」と先輩が応えてて、納得した。
 先日友人に「夫のどこが好き？」と聞かれて特にコレというアレはなく強いて言うなら深夜目が覚め１階で水飲んでたら後ろで微かな物音がして振り向かずに「いるんだろ？出て来いよ」って言ったら「さすがだな。人間界での暮らしが長くともかつての能力は健在という訳か」って返してきた所は嫌いじゃない
 会社の上層部から「機械学習やれって」いわれたんですけど、具体的に何をしたらいいんでしょうか……みたいな立場におかれた人たちで「機械学習被害者の会」を結成したら、大手中小問わずあらゆる業界から相当な人数が集まりそう
 会社の上層部から「IoTやれって」いわれたんですけど、具体的に何をしたらいいんでしょうか……みたいな立場におかれた人たちで「IoT被害者の会」を結成したら、大手中小問わずあらゆる業界から相当な人数が集まりそう
 今Angularエンジニア探しても1系は明らかに新規採用に適さない負債だし、今2系追ってるのはフロントエンドジャンキーの専門職だけなので、明らかに辛そう @sasata299
 企業にいた頃、研究よりの現場エンジニアは、新卒のリストが来た時点で名前で検索して、「この子トップ会議で発表してる！ぜったいうちの部署に欲しい！」みたいに盛り上がってました。そういうのを実際この目で見ているので、修士で終わる人もぜひ形ある成果にして欲しいと強く願っています。
 NLP若手の会は、分野外でNLPにも興味のある方も歓迎します。これから言語処理は急速にマルチモーダルに進むと個人的に思っており、そうした研究の足がかりにしてください。ご参加お待ちしております http://yans.anlp.jp/entry/2016/06/3/170928…
 賞金は10万円、審査基準はテーマ設定（実用性、面白さ）、プロダクト（？） / “人工知能チャットボットハッカソン - connpass” (3 users) http://htn.to/KBq1FL
@ampersand_xyz お褒め頂き光栄です。これを発表したLT大会ではいろんなBOTが登場したので、ぜひ参考にしていただければと思います。http://techcircle.connpass.com/event/30696/prsentation/…
住民税の通知が届いたが、東京都民は引かれた額を見て怒りを新たにすると思います。
対話システム(自然言語処理シリーズ7)の正誤表が出た。https://sites.google.com/site/dialogsysemsjp/portal/books…
@ampersand_xyz 以前勉強会でその辺考察したのでよろしければお納めください。Tech Circle #15 Possibility Of BOThttp://www.slideshare.net/takahirokubo772/tech-circle-15-possibility-of-bot…
