text
@0220Fukami 素粒子論は難しいので，時代を生きようと研究頑張っています．
高校時代からの目標がまた一つ叶ってよかったね！ って感じ．帰りがけにうっかり死なないように気をつけないと． https://twitter.com/ochyai/status/44402852353736704…
時代はテクノロジーと人の総和．時代のサーフィンを心がけて生きているが，たまに水が湧き出すポイントを見つけると拝みたくなる．
「時代を作る人(希少計算機)」「時代を生きる人(カリスマ計算機)」「時代(テクノロジーと大多数の人間)」
大栗博司先生との対談終了… 最初めちゃ緊張したけど超楽しかった！
竹内先生式生名刺． https://pic.twitter.com/R1w4nkrU1a
夏なので白割合増加中 https://pic.twitter.com/BbKRL1G8wO
マイルドヤンキーを表現した自己紹介か… https://twitter.com/ochyai/status/44331571860144128…
襟足の長い子どものお父さんです https://pic.twitter.com/kVFC8zNX8m
「それは多分スピードラーニングしただけだからディープラーニングして」
Morning Machine Learning https://www.instagram.com/p/BG0Me5JPGM4/
隠れぼるこふ過程
留マルコフモデルだと！？
人間性を捧げろ！
人間性！！！！！！！！！
超絶仕事が終わらないマン，次へ． https://pic.twitter.com/IsB0ZZZ1TM
研究しろ！ https://twitter.com/Ningensei848/satus/744158412376707072…
楽屋待機と見せかけての面接３連ちゃん終了．
@adeijuf なんだって！
圧倒的楽屋感 https://pic.twitter.com/W6VadIVr0r
ウホッ https://twitter.com/hg_114514/stats/744119600887934976…
開成卒業10周年パーティだと！！！！！ (絶賛省かれてる感)
楽しそう https://pic.twitter.com/rZDB9ESHwI
あ，そういうネタなのか． https://twitter.com/keigosan0206/satus/744108427253682176…
夕暮れのつくばを経てお台場へ！ 働け！ 人間性を捧げろ！ https://pic.twitter.com/kBmue2rE3Z
本日21:30より、LINELIVE「トヨタよ、敗者のままでいいのかル・マン24時間レース応援番組」の、激論・クルマの未来に出演いたします。URL http://toyotagazooracing.com/jp/wec/special2016/line-live-lemans.html…
全力を尽くしてる自分が気持ちよくなるように脳をトレーニング https://twitter.com/vazysunadokei_status/744105905243856897…
意識高いだけ系などいらん！ 意識高すぎて人間性捧げ系だけでいこう！
人間性の捧げ方が足りん https://twitter.com/the_ksds/statu/744097024027439104…
市長選挙！！！！！ #つくば横の会
落合陽一先生講演会『これからの世界をつくる仲間たちへ』 :: 広尾学園ブログ http://www.hiroogakuen.jp/weblog/archive/26368… @hiroogakuenさんから
ついた！！#つくば横の会 https://pic.twitter.com/bXaD2w48wm
夏への扉だねえ / 待ち焦がれた「洗濯物ロボット」の課題と挑戦http://npx.me/VKU4/lfy1 #NewsPicks
ハッシュタグの盛り上がりが圧倒的素晴らしさ #つくば横の会
Talk at HirooGakuen https://www.instagram.com/p/BGyQMgEPGGz/
共学の最高峰ってどこ？ 女装+灘？ https://twitter.com/xuyqty2xyuc12n/status/744047657811869696…
電車をすっ飛ばしながら向かう #つくば横の会
ありがとうございました！ みんなテンション高めで面白かったです！ https://twitter.com/haniyuu_mg/staus/744046603430932480…
広尾学園での講演会楽しかった．ありがとうございました！
21世紀生まれの人ー！ https://pic.twitter.com/XfQS5WV8us
スマホを持ってる人ー！ https://pic.twitter.com/PAFwkk2wUz
TechShop日和だ https://pic.twitter.com/UEND0y3b0d
お見かけの際は是非 https://pic.twitter.com/ajlwk2kGa0
On cover https://www.instagram.com/p/BGwuJExvGK9/
舌を満足させるための食欲と唱えてからご飯を食べるとなんか狂ったことをしているような気分になる．
つくばエクスプレスの広告のようじゃろ？ https://pic.twitter.com/jQrU22Ku5G
お越しいただきありがとうございました！ https://twitter.com/ykun6728kasu/satus/743782029494353924…
Back to Tokyo https://www.instagram.com/p/BGwYUOdvGDt/
教員会 https://pic.twitter.com/FZWB6aGwSN
次って概念で世界を理解するインクリメンタルな発想はもういいよ / 「スマホの次」経営陣で議論、リーダーシップとりたい＝ソニー社長http://npx.me/gewa/lfy1 #NewsPicks
内外の区別で論ずるのもそろそろ流行じゃないよね / 「私がシンガポールの教育を使って日本を外から揺さぶります！」ー田村耕太郎 （Forbes Japan）http://npx.me/ostY/lfy1 #NewsPicks
この時間の京都落ち着くよね https://pic.twitter.com/rYGLBsje4x
To Kyoto https://www.instagram.com/p/BGvrvaiPGGk/
Reseaaaaaaarrrrrrrrrrch!
