text
一番スゴいのは証拠品0で裁判に勝った心音説ある
インガの託宣が多分一番間違えた
ソウスケの託宣一発クリアだったけど俺
ガラン検事の「ひれ伏せッ！」のボイス好き
レイファちゃんの「お・・・お・・・おに・・・」はあざとすぎますわ
レイファの声優が早見沙織ってのエンドロールで知った
そんな人いたっけ・・・
インガの託宣でライフ5つ使ってゲームオーバーしてその後もライフ4つ失ったけど最後ライフ1つ残してクリアした
@mesr もっと大物かと思ってたドゥルクがひょっこり現れてそっから急に親子愛エピソードみたいなん入ってきたからどうすんのこれとは思ってたけど真相を知ると感慨深い
@sasho_s_ んなもんねーよ
会話の過去のキレキレ感が弱かったのは脚本が巧舟じゃなくなったからなのかな　まあそれ加味した上でも非常に良かった
逆転裁判6めっちゃよかったです
なんかdeck自分のツイートがTLに表示されないんだけど
5章の探偵編やってるとどうなることやら　この風呂敷をどうたたむんだっていう不安はすごかったけど　それを予想の数倍良い結末にしてくれたね　逆転裁判6は良作です
逆転裁判6素晴らしい終わり方だ　広げた風呂敷を一番いい丸め方したと思う　あの終わり方ならオドロキ・ドゥルク・ナユタの後付け設定にも圧倒的な意味が出てくるし6作るためだけにでっちあげた設定ではなく今後にも活きてくる設定になったわけだから　非常に良かった
逆転裁判6最終章非常に熱い！
@tooma_orihara レイトン教授vsはめっちゃ好きだよ　レイトンパートのミニゲームみたいなのはいらなかった感じあるけど　良く出来てるし面白かった
@tooma_orihara それはマジで偏見よ　4は正直あんまり覚えてないしわかんないけど5も6も普通に面白い
クライン王国の弁護士バッジまじで乳輪にしか見えない
逆転裁判6、全編通して裁判はマジで秀逸なのばっかり
@tooma_orihara これは俺に問題があるのかもしれないけどオドロキにそもそもそこまで愛着がなかったから、6はほぼオドロキメインの話みたいなとこあるからオドロキ関連の部分は最初は感情移入できんかったけど　最終章進めたら普通にできる　後それ以外のキャラは普通に感情移入できる
こんな事情があったんだなぁ　もう普通に感情移入できますわ
ドゥルクとナユタにマジでごめんと言いたい
リプライくれれば基本的にフォロバします
蘇る逆転の頃の茜ちゃんかわいいな
ええええこれで終わりじゃねえのかよおお
最終章の事件はマジで誰も得しないし救いがないな
感情移入できないとか言ってスマンかったわ　今ならできる
うわドゥルクマジかよ・・・・
逆転裁判6　最終章　感情移入できないとか散々言ってたけどいざそういう状況になってみると感慨深いな
@528yen うｐはよ
@528yen 俺は今からしこりますから3分で精子出してるので笑ってる
@528yen https://www.urol.or.jp/public/symptom17.html…
バアヤの正体は正直アマラの生存が確認された時点でまあわかったよね
【総選挙速報！】いい湯　8票https://shindanmaker.com/128308
マヨイちゃんは28歳になっても全然変わらなくていいね
1回でも好感度がグッと上がるイベントがあるとどんどんそのキャラを好きになっていくんだけど俺の中ではまだオドロキ、ドゥルク、ナユタはその1回の引っかかりもないのよね　オドロキは逆転裁判5人気投票で1位だったしやり直したら好きになるかも
@528yen ゆ　　　　　う　　　　　ぽ　　　　　よ
逆転裁判5やり直したらオドロキの印象変わるかもしれないしやり直すけど
ナルホドという絶対の存在がいる以上正直オドロキがナルホドを超えることがないんだよな～　もっと逆方向のキャラ設定だったらそういうこともあったと思うんだけど
逆転裁判4の主要キャラクターはなんか愛着沸くタイミングがなかったのよね　オドロキもガリュウも茜もみぬきも　みぬきは6ではすごい良かったし今では愛着あるけど
オドロキにそこまでの愛着がないのはキャラクター・言動をナルホドに寄せすぎたというか、縮小版ナルホドでしかないからなのかなぁ　もっとナルホドとは別の方向に吹っ切れてた方が良いキャラ設定だったと思うし差別化できてたと思う
そもそもAKBに純潔性なんか求めてないというか、純潔とも思ってないし　だからバラエティで一番使いやすいし活躍してる指原1位でモーマンタイよね
スキャンダルあったっけ？知らなかった
まゆゆはガチのノースキャンダルだから好きなんだけど正直そんなに見ないよね
活躍でいったら指原1位で別にいい
やっぱ逆転裁判1は神ゲーだなぁ　結局1が至高なのかもしれない
やっぱり少数精鋭が一番よ　AKBが台頭してから半分以上のメンバーはお茶の間に名前を覚えられてない
"AKB48,卒業したメンバー全員泣かず飛ばすだしAKB本体もどんどん人気メンバーが卒業していくからだいぶ残りカスばっかりになってきてるしマジで地獄でしょ"
弱虫な炎はマジで何回聞いても飽きない
逆転裁判1の4章で「犯人の名前はわかるのか？」→「わからない」→「だって名乗りませんでしたからね」の流れはマジで鳥肌立つ
リプライくれれば基本的にフォロバします
そもそも自殺という行為自体まず親・親戚には迷惑かけるからな
@0_zk 1回目に首相勤めた時は正直全然印象に残ってない
安倍総理と麻生さんの答弁は痺れるものがある
電車飛び込みで死ぬことの正当性なんか1個もねーだろバカ　死ぬなら死ぬで勝手にすればいいけど人様に迷惑かけた時点で擁護する価値なんか無し
麻生太郎の心に残る名シーン集 【国会中継】 https://youtu.be/zDwZnG9Y_SQ @YouTubeさんから
麻生ほんますこ
遊戯王　ユニオンモンスター　裁定、テキストが大幅に変更！エラッタ！複数装備やサクリファイスなど！ルール変更 http://yu-gi5000guard.blog.jp/archives/6187947.html… #遊戯王とヴァンガードエラッタで強くなることってあるんだな
@mesr とりあえずクリアします
@mesr 溺れるのをドゥルクが助けるところとかも正直なんも感じてない俺でもいける？
ああ～よっしゃわかった～～～　午後3時とかんしゃく玉が矛盾してんだ
@mesr 泣けるシーンなんてあるのか　オドロキ、ドゥルク、ナユタとか一切感情移入できてないけど
@mesr 普通は　なんてあったっけ？できればヒント0でやりたいからサンキュな
妖精伝姫はいつかテーマ化しそう
逆転裁判6の5章法廷二日目の裁判一日目　託宣難しすぎません？全然わからんのだが
リプライくれれば基本的にフォロバします
最終章のガランやばすぎワロタ
そもそも俺自身オドロキにそこまで愛着ないからオドロキ、ドゥルク、ナユタ全員の関係に感情移入できない
別にそんなに違和感ないけどな
あっ5章の裁判はナルホド&オドロキかよかったよかった
クソつまらないツイッタラーの大喜利、マジで地獄
P召喚したモンスターのレベル全部挙げられるならEM以外のデッキに出張はありえる
アモルファージのお供　ゴムゴムートン
ただ純EMだとエクシーズそんなにしないからレ・ベルマン入れるならゴムゴムートン入れるかなって思う
【遊戯王OCGフラゲ】JVC2016来場者記念品 『EMレ・ベルマン』効果と画像 - スターライト速報 -遊戯王OCG情報まとめ- http://blog.livedoor.jp/maxut/archives47810359.html…スケール1だし普通に良さそう
今のTOSHIの「Toshl」の「l」ってエルなんだな　ツイッタラーがほしいID取れなくて困った時の苦肉の策みたいな名前だな
12年間同じメアド使ってることに今気づいた
クリスタルドラゴンは映画ではただ召喚されただけだしOCGでは多分サイドラ効果だよね
メイプル超合金売れとるな～ https://pic.twitter.com/FwN8YLace8
ToshIの解散とか洗脳知らなかったわ
リプライくれれば基本的にフォロバします
個性が強いと言ってもただ変な喋り方させるだけじゃダメなんだよなぁ　初代逆転裁判はめちゃくちゃ変な人間性じゃなくてもやっぱりキャラクターは全員好きになるし　ああいううまい調整してほしいもんだね
逆転裁判は他のキャラの個性が強すぎるだけにドゥルクみたいなキャラはただの真面目なおじさんにしか見えなくなるのよね
ガリュウ検事忘れてたな　ガリュウ検事もそんなに好きになるタイミングはないよね
他のキャラ設定は基本的に良いのばっかりだったけど一番肝心なナユタとドゥルクの肉付けに失敗してるかなという感じ
ただ今回脇役はいいキャラ多いけどね～
御剣は言わずもがなだけど、最高のかませ犬アウチ、ゴドー検事もやっぱ愛着あるし人気もあるキャラだし　狩魔豪も憎めない敵というか最後までボスキャラを貫いてくれたし　狩魔冥ちゃんも好きだし夕神さんも5では言うほどだったけど6で印象良くなったし　ナユタ検事はあれだなぁ
ナユタ検事は単純に大事な検事ポジションのキャラなのに愛着持つタイミングがないっていうか　何きっかけで好きになればいいのかわかんないよね
ダッツは最初は絶対悪い奴だと思ったら実は良い奴で　そういうきっかけがあってやっぱ多少愛着も沸くもんだけど　ドゥルクは5章入った途端急に出てきてって感じだったからな　最初は対立した感じで出したら良かったのかもなぁ
キャラに愛着持てるか持てないかってマジで大事だよな
これから5章の最後の裁判なんですけどね
ただ裁判の内容は逆転裁判の中でも相当面白いレベルだと思う
逆転裁判6はナユタとドゥルクを別に無理にオドロキと結びつける必要なかったと思う　ナルホドメインにしてナルホドが異国で裁判して最終的に国ごとひっくり返すストーリーで普通に良かったと思うのよね
