text
 「ビジネス書大賞2016」にて、松尾豊さんの『人工知能は人間を超えるか』が、一次投票によるノミネート8作品のうちの1作に選ばれました。ありがとうございますー！ 発表が楽しみです。 https://twitter.com/Biz_Tai/status706671939268403200…
@kandaaika55 ありがとうございました！またショーンさん、落合さんとも話したいです。来年もどうぞよろしくお願いします。
@azumari12 ありがとうございました！またイラスト楽しみにしています！
 @ymatsuo 松尾さん、ご無沙汰しております。本日お世話になります、スカパー！さん「NEWSザップ！」MCの神田愛花です☺️  今夜も人工知能のお話と、松尾さん流の世界情勢への見解、楽しみにしております✨ どうぞ宜しくお願い致します🎵
" Artificial Intelligence Research Center at AIST Odaiba, Tokyo #人工知能 #ArtificialIntelligence https://pic.twitter.com/JbhFGQMvJf"
 AI学会の深層学習の連載解説 http://www.kamishima.net/2013/05/edit-ttorial-deeplearning/… を加筆・再編して @kindaikagakusha さんから書籍として出版することになりました．2015年10月刊行予定です．
 今日の #ニュースザップ にいらしてくださった松尾豊さん！著書の『人工知能は人間を超えるか』の帯のこの絵！！！「イブの時間」という私の大好きなアニメ作品です！考えさせられ、泣ける傑作なので個人的に是非チェックして欲しいです。本も勿論！ https://pic.twitter.com/9ijxZo14Zz
 IT戦略特命委員会AI及びロボット利活用促進小委員会では、東大の松尾准教授からDeep Learningについてのヒアリング！#AI #Deep Learning http://moby.to/4ztcpi
 自民党IT戦略特命委員会AI及びロボット利活用小委員会スタート。東大松尾豊先生よりヒアリング。Deep learningがキーワード。福田峰之でした。 http://fb.me/7mPO0Hj2b
@kandaaika55 とても楽しかったです。ありがとうございます。またぜひ呼んで下さい！番組がますます発展すること＆１億円到達することお祈りしてます！
 昨日、東京大学の松尾豊准教授の研究室を訪問しました。松尾先生は人工知能（AI）の新進気鋭の研究者です。AIの開発が世界中で進むなか、今後の我が国の産業に与える影響と政策の方向性について意見交換しました。
@kandaaika55 ありがとうございます！楽しみにしています。よろしくお願いいたします。
 今朝（5/10）の『朝日新聞』に松尾豊『人工知能は人間を超えるか』（角川EPUB選書）とアンドルー・ホッジズ『エニグマ　　アラン・チューリング伝』（勁草書房）の書評を書きました。人工知能の〈始まり〉と〈今〉の組み合わせ。http://digital.asahi.com/articles/DA3S1745508.html?iref=comkiji_txt_end_s_kjid_DA3S11745508…
 八重洲ブックセンター本店さまで、『人工知能は人間を超えるか』（松尾豊）がノンフィクション部門の週間ベストセラー総合1位にランクインしました（4月19日－25日）。ありがとうございます！http://www.yaesu-book.co.jp/bestseller/
 3月刊『人工知能は人間を超えるか』（松尾豊）、本日、第3刷の重版が決定しました！ お読みいただいた読者の方々、著者の松尾先生はじめ関係者のみなさまに大感謝ですー！ ちょうど本日、日経新聞1面にも広告掲載しました。 https://pic.twitter.com/dsnHfmPI92
グローバル消費インテリジェンス寄付講座の最終発表会、すばらしい発表でした。発表者だけでなく、課題をクリアして修了した人、すごいと思います。
オーマ株式会社の「ソフトウェアエンジニア」を応援します #wantedly https://www.wantedly.com/projects/7888?=14494…
東京大学GCIの「ライブコーディング！東京大学GCIの活動を支えるWebエンジニア募集」を応援します #wantedly https://www.wantedly.com/projects/7399?=14494…
本日、「ウェブ工学とビジネスモデル」の講義で、マネーフォワードの辻さん、READYFORの米良さんにご講演いただいています。興味ある方はぜひ聞きにきてください。 時間：6月18日 16:40-18:20 (100分)  場所：東京大学本郷キャンパス 工学部3号館2階32講義室
東大 グローバル消費インテリジェンス寄附講座で、プログラマー募集しています。https://jrecin.jst.go.jp/seek/SeekJorDeail?fn=0&id=D114041294&ln_jor=0…
明日です。第3回全脳アーキテクチャ勉強会 〜海馬：脳の自己位置推定と地図作成のアルゴリズム〜 : ATND http://atnd.org/events/49541
第3回全脳アーキテクチャ勉強会 〜海馬：脳の自己位置推定と地図作成のアルゴリズム〜 : ATND http://atnd.org/events/49541 via @atnd
第3回全脳アーキテクチャ勉強会 〜海馬とSLAM〜 : ATND http://atnd.org/events/49541 via @atnd
 とある原稿を今日あげる。かなーり、悩んで書きました。でもそれなりのメッセージにはなっていると思います。次号の「人工知能」に掲載されます（ステマ）。
 思わず人工知能学会誌の「人工知能はどのように擬人化されるべきなのか？ ─人の擬人化傾向に関わる知見と応用─  大澤　博隆」のPDF版を一気読みしてしまった。だってイバライガーの考察にも関係あることだしさぁ・・・http://www.ai-gakkai.or.jp/20140331a/
 「人工知能」誌の表紙デザイン 意見・議論に接して　─視覚表象研究の視点から─　池田　忍・山崎　明子 http://www.ai-gakkai.or.jp/wp/wp-content/hemes/shinra-of-the-sun/pdf/167-171_292.pdf…
 人工知能学会表紙問題の小特集，WEBで公開されました．RT @ai_gakkai: 学会誌のAmazonでの販売と特集記事の公開 http://www.ai-gakkai.or.jp/?p=5105
@shima__shima @toritorix はい、あまり高い価格設定が想定されてない（ディスインセンティブになっている？）みたいで、それはそれで読者のことを考えると正しいのかなと思います。
東京大学グローバル消費インテリジェンス寄附講座 http://gci.t.u-tokyo.ac.jp
 日本の娯楽文化で当たり前に思えたイメージでも、科学に関わる女性やグローバル視点だと女性の役割をステレオタイプにはめて見える。なんでも視点の転換が大事なんだよね＞RT @hatsune_ 人工知能学会誌、メイドさん視点の表紙になりました http://twitpic.com/dxb3d9
 今号の人工知能学会誌「人工知能」、松本先生が「自然言語処理から見た第五世代コンピュータと未来」について寄稿されており、昔話がたくさん書かれていておもしろい。連載はダヌシカさんの「自然言語処理のための深層学習」、特集は萩原さんの「海外インターンシップのススメ」だし、NLPの人必読！
全脳アーキテクチャ勉強会(第２回) http://atnd.org/event/E0023316vos=cpatnsoccap0111026001… via @atnd
 東大生がロボットに仕事を奪われる日は来るのか（山口先生のインタビュー記事） http://ascii.jp/elem/000/000/86/856376/…  via @asciijpeditors
全脳アーキテクチャ勉強会(第２回)  http://atnd.org/event/E0023316vos=cpatnsoccap0111026001… via @atnd
 「人工知能」の表紙に対する意見や議論に関して http://www.ai-gakkai.or.jp/?p=4952
 I commented for Asahi on the sexism controversy in Japan's AI Society Paper. 朝日朝刊でコメントしています　→女性ロボットの表紙めぐり炎上、人工知能学会誌で　 http://t.asahi.com/dnsy
 女性のお掃除ロボットはNG ? 年末に盛り上がった議論を記事にしました。: 女性ロボットの表紙めぐり“炎上”　人工知能学会誌- http://t.asahi.com/dnsy　
 人工知能学会誌の新表紙良いと思います　http://www.ai-gakkai.or.jp/?p=4923　　 https://pic.twitter.com/pF685QJdW6
