text
 #HPC galore this week in Frankfurt: Full Listing of Ancilliary Events at ISC 2016http://insidehpc.com/2016/05/anciliry-events-lineup-for-isc-2016/… https://pic.twitter.com/rpEcnaHYtN
早起きしてルマン24時間耐久レースの中継をドイツEurosportで観戦中。トップのトヨタ2台とポルシェ一台が僅か数秒差というスプリントレースのような争いが夜通し続き、17時間目でも続いている。まるで映画「栄光のルマン」のような展開で目が離せない(=ﾟωﾟ)
 #ISC16 registration desk is open from 7:30 am to 6 pm today. Check in & avoid the Mon. crowd. #HPC via @ISChpc
"Attending one now (HP-CAST).., https://twitter.com/hpc_guru/statu/744148302669676544…"
 Dongarra Honored with Pair of Prestigious #Supercomputing Awards http://ow.ly/X1CI301lgb1 #HPC
 Learn How Supercomputing and AI Are Fueling Innovation at #ISC2016 #InfiniteCompute http://nvda.ly/ryzA301l9Xb
日本からの女性参加者もゼヒ！ https://twitter.com/hpcwire/status743927492591882240…
 日本の大学生は、多くが授業の後に先生に質問をしません。対話によって研究者から直接学べるチャンスを捨てています(画像出典‐日経ＨＲ調べ)。 https://pic.twitter.com/jBUAxm9AM8
It was a good talk! https://twitter.com/ogawa_tter/staus/743847302448570369…
" #BDEC2016 event is finished, but work is not over ! Stay updated with publication on Monday and our workshop at #ISC https://pic.twitter.com/IzMqor88vw"
" +1 MT @sgi_corp In a few days, this place will be buzzing as the #HPC world takes over Frankfurt for a great #ISC16 https://pic.twitter.com/r4barp90jZ"
 どこかの組織に爪の垢を煎じて飲ませたい https://twitter.com/CTObot/status/43807282866065412…
 Supercomputers Joining the Fight Against Cancer http://www.snsanalytics.com/z5uFy7
 #Neuromorphic Computingin the European Human Brain Project http://neuroscience.berkeley.edu/wp-content/uplads/2016/03/Karlheinz_Meier-NICE2016.pdf… #HBP #HPC via @ogawa_tter https://pic.twitter.com/rBEzGuEFDQ
 Meiser教授 (BrainScaleSリーダー) が NICE (2016/3)で HBP 2023年ロードマップを説明されています http://www.youtube.com/watch?v=APqwzyjbRU…http://neuroscience.berkeley.edu/wp-content/uplads/2016/03/Karlheinz_Meier-NICE2016.pdf…https://twitter.com/ProfMatsuoka/satus/743746989716701185…
 Competition is always good for #HPC consumers. MT @StreamComputing #AMD is back! http://opencl.nl/1Ucs2BO https://pic.twitter.com/CvWe2Atnuu #HSA #APU
 5th part #Exascale interview @ProfMatsuoka & T. Sterling on international collaboration  http://primeurmagazine.com/weekly/AE-PR-0-16-14.html… https://pic.twitter.com/qq4qbjQxJE
どちらも低効率の汎用メニーコアの転用でなく、ニューロモーフィックチップとして大変効率が良い、シナプス結合の効率を上げる正しいアプローチをとっています。欧州の汎用スパコンハードは米日中に遅れてますが、この分野では世界のリーダーですね。 https://twitter.com/ogawa_tter/staus/743722793477406720…
SpiNNakerはもう50万コアのシステムが動いてて(stunt demoでなく)日常で研究者がつかってますからね。僅か4ラックだし、大したものです。 https://twitter.com/ogawa_tter/staus/743681547090296833…
