text
もうだめだ（ねむ）
 ロマンチック物理学なら、5年前に書いたこんなのも…  結論は「あなたの隣にいる人と11mm以内に近づくと、月の引力（重力）より、隣の人の引力のほうが上回る」というものです。 https://pic.twitter.com/N07WsJNYl6
 最近9歳の娘が足をマッサージしてくれる50分100円取られるけどｗｗｗ50分で100円は安いし、案外と気持ちいいので何度かやってもらった。今日、その100円を何度か貯めたお金で「父の日」のプレゼントを買って来てくれた。おい！お前ら！おれ、幸せだぞｗｗｗ
今年のアーベル賞ってワイルズか
まぁ自分の場合は重力場の方程式の理解にモチベーションがあったので
情報幾何はいいぞ、というよりも微分幾何はいいぞ、の立場
共同研究者（研究上のボス）との週1のディスカッションが楽しいわけですね。
大ボスはIVに行ってるのかな
戦前の古典微分幾何で十分楽しめるので、これは趣味
 AIがまずいのは「高度な収益を上げる主体的存在なのに、納税をしない」点だという考え方は盲点だった。法人にも法人税があるし、生産設備にもものによっては資産課税があるわけで、ハードウェアの資産価値以外の納税があっても良いかもしれない　https://twitter.com/meza3/status/74389994773520385…
 女性言葉（○○よ、○○だわ）は発明当時から既に発話用の言葉ではない。女性が喋っていることを小説内で分かりやすくするための明治時代の発明品。今なら語尾に「○○にょ」と付けるとでじ子が喋っている事を示すのと同じ。などのありがたい話を伺っています。
 「木こりのジレンマ」わかりやすい https://channel9.msdn.com/Events/de-code2016/CLT-016… https://pic.twitter.com/X1YxtTWrzT
 研究界隈、初対面の挨拶が「ツイッターではいつもお世話になっています」になる案件がとにかく多い
 大企業の人は不満ないから情報出さないんですよね。Facebookでメシの写真アップするだけ。そんな状況で検索して転職活動してもスタートアップの楽しそうな写真しかヒットしないわけで。そりゃネットすればするほど刷り込まれていくのは仕方ない。
 情報強者でプログラミングやって、ツイッターやって、スタートアップがよさげに見えて就職して苦労している一方、情報弱者が「オラ何としてでも大企業さ行くだ」とかいって奇跡的に一発入れて、転職しないで生涯ダラダラ裕福なの、頻繁に見かける。
 デザイナーはなぜMS Pゴシックを使わないのか? - エディトリアルデザイナーに聞いてみた | 企業IT | マイナビニュース http://s.news.mynavi.jp/articles/2015/6/11/mspg/…
" 8月新刊予定『Pythonで体験する深層学習』浅川伸一（コロナ社）Pythonベースの深層学習フレームワークであるCaffe、Theano、Chainer,TensorFlowを紹介し、実際に動作するモデルとその理論であるCNNとLSTMを画像認識と自然言語処理を題材にして解説"
@clarinetcat ありがとうございます。解読してみます。
うーん研究室ぼっち
 （続き）国からは、目隠しされていないQRコードに個人番号が入っているとの説明は来ていないそうで、職員さんは全く知らなかったそうです。そんなわけで、ここも隠した方が良いという指導や告知は一切行っていおらず、上にあげて検討するとのことでした。どこのおバカがケースをデザインしたんだろ。
 昨日個人番号カードを引き取りに行ってきました。職員さんが「このケースに入れておけば重要な情報が隠れるんですよ（キリッ）」と言うので、スマホで丸見えのQRコードを読んで差し上げました。職員さん「これマイナンバーですね…」（続く） https://pic.twitter.com/fb334zQrRb
ようやく完成か / 2016年8月4日(木)　立川駅が新たに生まれ変わります！独立店舗棟『エキュート立川　osoto(オソト)』を新設、エキュート立川　リニューアルオープン：時事ドットコム http://www.jiji.com/jc/article?k=00000009.000015571&g=prt…
Jordan curve theorem、証明知らない…
はてなブログに投稿しました #はてなブログSaunders Mac Lane による Oswald Veblen の Biographical Memoir - 備忘録http://tam5917.hatenablog.com/entry/2016/06/8/102332…
下水のニオイの対処法とか、知らなかった
これ試してみた / 洗濯機の排水口から来る臭いの原因とその対処法 http://suidoukonsheruju.com/washingmachinesmell…
 この本も楽しみだ / Large Scale Machine Learning with Python https://www.amazon.co.jp/Large-Scale-Mahine-Learning-Python/dp/1785887211/ref=sr_1_23?s=english-books&ie=UTF8&qid=1466266602&sr=1-23&keywords=Python+machine+learning…
@ahahsak 住宅の間を通り抜けるという意味では江ノ電も好きです
本当に最初知ったときはマジかと思ったな
 国立市。国立という地名の由来はとてもユニーク。国分寺駅と立川駅の間に新しい駅を作る時に、両駅の頭文字をとって国立になったのだ。さらに駅の名前を取る形で国立町が誕生し、さらに人口が増え、市へ昇格。駅名がなんと市名になってしまったのだ。（@Isoro_Mizuhoさんからの情報提供）
今日の夕食（ついさっき）がしらす納豆ごはんでしたので
うずらも乗せたら最高です
しらすかけ納豆ご飯で幸せになれます
VCでこのゲームは買いました。好きなRPGのひとつですね。そしてGB音源最高ということです。
 【王子の冒険】出典：カエルの為に鐘は鳴るこの作品のメインテーマ/フィールド曲。本作は一般ユーザーの認知度は高くはありません。しかし、内容の面白さもあり、課長こと有野晋哉氏を始め、未だ根強いリメイク希望が挙がっています。http://youtu.be/KSer-WueLjs
研究、攻めてるときが楽しく、守りに入るとつまらない
そのうち反動が来そうですが、、、
土日も研究しまくりですが、楽しいので良いです
 32歳が近づいてきてわかるのは、土日も働くとか無理と言うことです。体辛い。
(ヽ´ω`)
 正に僕だ。助教になってから業績でなくてしんどかった。
 これで上手くいくのは最初と学位取得後数年なんで、そのあと生き延びるには遊びが必要です>RT
 HW先生「研究を始めてから、それに適した道具を勉強しろ」
体力回復後、一日目の成果としてはまずまずだったな。
まぁ業績が全てよね。
 伊藤哲史さんによる『楕円曲線の数論幾何』の PDF http://phasetr.com/blog/2013/08/0/%e4%bc%8a%e8%97%a4%e5%93%b2%e5%8f%b2%e3%81%95%e3%82%93%e3%81%ab%e3%82%88%e3%82%8b%e3%80%8e%e6%a5%95%e5%86%86%e6%9b%b2%e7%b7%9a%e3%81%ae%e6%95%b0%e8%ab%96%e5%b9%be%e4%bd%95%e3%80%8f%e3%81%ae-pdf/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost…
論文にはならないが、試行錯誤の末に実用上大変に有効な知見を得た。これぞ研究、とは言い過ぎか。
@yotaro やってなかったですねぇ…
@ballforest 153kcal
 パリ天文台でのQCD研究会も無事に終了。天文台の近くにあるモンパルナス墓地には、ポアンカレが眠っている。ポアンカレセクションの講演をしたこともあって、墓参り。楽しく物理をさせてくださって感謝しています、と黙祷 https://pic.twitter.com/ZygRIvIcTz
 毎日使うラグランジアンには感謝が絶えない。パリのパンテオンに眠るラグランジュの墓を訪ね、黙祷。パンテオンには他にもランジュバンやパンルベ、キュリー夫妻、カルノーも眠る。墓に手を触れるだけで、科学が人の手で作られてきたことを感じる https://pic.twitter.com/5su5jeDffM
 山梨名物「信玄餅」のアイスがあるのをご存知ですか？きなこアイスに黒蜜と、きなこたっぷりのお餅が入っていて、まさに信玄餅そのまま♪くわしくは⇒http://co-trip.jp/article/71907/ #ことりっぷ https://pic.twitter.com/7VZSXVe9rK
ミルクプリンちゃん https://pic.twitter.com/qsmFkihO0i
@pansy0924 ふむふむ
 企業にいた頃、研究よりの現場エンジニアは、新卒のリストが来た時点で名前で検索して、「この子トップ会議で発表してる！ぜったいうちの部署に欲しい！」みたいに盛り上がってました。そういうのを実際この目で見ているので、修士で終わる人もぜひ形ある成果にして欲しいと強く願っています。
